FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160804-112736\,20160804-112736-001.nev,201684,71,2.17944611344462,2.20707752252608
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160809-113656\,20160809-113656-001.nev,201689,81,2.2710719387712,2.32309233154634
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160811-112312\,20160811-112312-001.nev,2016811,73,2.56309977648158,2.57415173467663
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160815-112642\,20160815-112642-001.nev,2016815,77,2.30061071785375,2.3901809095776
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160824-114039\,20160824-114039-001.nev,2016824,77,2.42326991828168,2.49255314798593
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160830-114811\,20160830-114811-001.nev,2016830,80,2.3567454934018,2.40705472836611
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160901-113616\,20160901-113616-001.nev,201691,78,2.26589877437252,2.2988544147706
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160906-114536\,20160906-114536-001.nev,201696,77,2.36099025592631,2.4136587792288
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160908-132803\,20160908-132803-001.nev,201698,81,2.29038584291645,2.33294165236276
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160913-122144\,20160913-122144-001.nev,2016913,60,2.38256804102301,2.36632074267481
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160915-113956\,20160915-113956-001.nev,2016915,83,2.39589874381645,2.42014410616228
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160916-115556\,20160916-115556-001.nev,2016916,77,2.42110404386583,2.43070247048853
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160920-114908\,20160920-114908-001.nev,2016920,80,2.40350322205503,2.41903833266599
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160922-113634\,20160922-113634-001.nev,2016922,81,2.34571746029746,2.3325654814862
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160927-113017\,20160927-113017-001.nev,2016927,69,2.13303765280649,2.07119656073246
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160928-111759\,20160928-111759-001.nev,2016928,83,2.33321513145478,2.32681386881943
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161003-112805\,20161003-112805-001.nev,2016103,79,2.54145196684628,2.53852075501756
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161006-120332\,20161006-120332-001.nev,2016106,76,2.32160543221288,2.24583777760107
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161017-120615\,20161017-120615-001.nev,20161017,72,2.510266441317,2.47959580476005
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161020-111339\,20161020-111339-001.nev,20161020,84,2.43945445492106,2.442802283931
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161024-114423\,20161024-114423-001.nev,20161024,81,2.49736252973277,2.4803734811769
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161027-115544\,20161027-115544-001.nev,20161027,83,2.30899741665129,2.32024098212043
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161031-114055\,20161031-114055-001.nev,20161031,79,2.27252109707819,2.27051699498162
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161101-112529\,20161101-112529-001.nev,2016111,79,2.47895748769249,2.50638769787528
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161107-111453\,20161107-111453-001.nev,2016117,77,2.40383141999336,2.42522086379907
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161108-111326\,20161108-111326-001.nev,2016118,83,2.42190032825315,2.44398307719096
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20161110-122843\,20161110-122843-001.nev,20161110,77,2.41196595996267,2.42721879344288
