FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160728-112654\,20160728-112654-001.nev,2016728,25,2.07608720404295,1.99766990772332
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160801-113413\,20160801-113413-001.nev,201681,28,2.26986762238465,2.37432157290159
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160804-111509\,20160804-111509-001.nev,201684,26,2.12613433087163,2.05926920616921
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160809-113003\,20160809-113003-001.nev,201689,27,2.16313568420279,2.15446869634806
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160811-113042\,20160811-113042-001.nev,2016811,29,2.32907288247235,2.20343500527608
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160815-111358\,20160815-111358-001.nev,2016815,29,2.3733472742736,2.36571410283552
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160824-112602\,20160824-112602-001.nev,2016824,26,2.10873620753274,1.90302288854674
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160830-115056\,20160830-115056-001.nev,2016830,27,2.29277758688183,2.15035921677236
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160901-113650\,20160901-113650-001.nev,201691,29,2.40013915600069,2.38101968545018
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160906-114838\,20160906-114838-001.nev,201696,26,2.09081613669553,2.11362529219496
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160908-133107\,20160908-133107-001.nev,201698,27,2.2193699160474,2.00335101472155
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160913-123520\,20160913-123520-001.nev,2016913,28,2.27577663282467,2.06486260993666
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160915-114457\,20160915-114457-001.nev,2016915,24,1.93755461540612,2.37409763147229
