FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151116-115430\,20151116-115430-001.nev,20151116,27,2.158077683723,2.13361531841538
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151119-120038\,20151119-120038-001.nev,20151119,27,2.15641697958481,2.10203277075841
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151123-122014\,20151123-122014-001.nev,20151123,28,2.25183783533165,2.1447169078819
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151124-120541\,20151124-120541-001.nev,20151124,26,2.10129621127873,2.03073793804907
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151130-121824\,20151130-121824-001.nev,20151130,28,2.15033623680034,2.25446468513657
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151203-115835\,20151203-115835-001.nev,2015123,31,2.50205011768905,2.36984958812995
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151207-120337\,20151207-120337-001.nev,2015127,28,2.29553605882698,2.26537262104712
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151210-120505\,20151210-120505-001.nev,20151210,28,2.32327035565479,1.89357323813118
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151214-120058\,20151214-120058-001.nev,20151214,25,2.04647668169504,2.10729440085297
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151217-121243\,20151217-121243-001.nev,20151217,27,2.24897974811018,1.98289978447868
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20151221-115344\,20151221-115344-001.nev,20151221,29,2.38157596040458,2.3394869849709
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160104-120324\,20160104-120324-001.nev,201614,30,2.68466095337749,2.25965252921822
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160107-120012\,20160107-120012-001.nev,201617,28,2.35814297143164,2.1780298507438
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160111-115318\,20160111-115318-001.nev,2016111,27,2.11856934282858,1.94149279959887
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160112-115803\,20160112-115803-001.nev,2016112,29,2.48302929078276,1.96190662437256
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160114-115020\,20160114-115020-001.nev,2016114,29,2.40255212301065,2.23202945637841
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineA\20160118-115651\,20160118-115651-001.nev,2016118,29,2.3133502403452,1.85985383741354
