FilePath,FileName,NEVdate,NumGoodChannels,SNRallchannels,SNRgoodchannels
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160114-114629\,20160114-114629-001.nev,2016114,88,2.44387374878776,2.40283643183529
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160118-115434\,20160118-115434-001.nev,2016118,86,2.61376940444307,2.53534923021286
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160119-120022\,20160119-120022-001.nev,2016119,86,2.40314283990052,2.35775520269917
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160121-120641\,20160121-120641-001.nev,2016121,83,2.7606830762659,2.58102626260283
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160126-115635\,20160126-115635-001.nev,2016126,87,2.3863347168305,2.33567369934739
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160128-114343\,20160128-114343-001.nev,2016128,88,2.39804753130742,2.33641956722112
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160201-115207\,20160201-115207-001.nev,201621,87,2.58216207460005,2.49212759394049
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160202-120217\,20160202-120217-001.nev,201622,88,2.55144909941218,2.42802998924963
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160204-115538\,20160204-115538-001.nev,201624,88,2.39248784797377,2.40884166464053
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160208-113809\,20160208-113809-001.nev,201628,88,2.59404194111411,2.51609335613923
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160209-120752\,20160209-120752-001.nev,201629,85,2.56114658554943,2.49142443374386
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160211-115720\,20160211-115720-001.nev,2016211,88,2.42546930166119,2.38843078933048
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160215-120106\,20160215-120106-001.nev,2016215,88,2.4480108771938,2.4329231345811
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160216-115022\,20160216-115022-001.nev,2016216,86,2.67246931969256,2.6571465435025
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160218-114143\,20160218-114143-001.nev,2016218,88,2.32060034969639,2.35851633625688
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160222-115740\,20160222-115740-001.nev,2016222,88,2.52619652654108,2.54310547114744
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160223-113823\,20160223-113823-001.nev,2016223,88,2.6876538550276,2.64519099928635
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160225-114704\,20160225-114704-001.nev,2016225,88,2.53212497425665,2.50138002017121
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160229-120111\,20160229-120111-001.nev,2016229,87,2.44800897284577,2.46102557458218
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160301-114314\,20160301-114314-001.nev,201631,85,2.74409658496005,2.62591775305544
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160303-113758\,20160303-113758-001.nev,201633,88,2.41100919842142,2.39526743183438
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160307-114858\,20160307-114858-001.nev,201637,86,2.56437490348793,2.55802541212775
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160308-114627\,20160308-114627-001.nev,201638,88,2.49775450590755,2.51338384431887
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160310-115235\,20160310-115235-001.nev,2016310,88,2.62915660109406,2.57524199517172
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160314-120342\,20160314-120342-001.nev,2016314,87,2.52812418796968,2.4888043806269
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160317-115659\,20160317-115659-001.nev,2016317,88,2.58184624734512,2.53462472519928
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160321-115258\,20160321-115258-001.nev,2016321,88,2.51865659985294,2.45743515447435
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160322-114348\,20160322-114348-001.nev,2016322,88,2.88342978036022,2.83804122332729
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160324-114555\,20160324-114555-001.nev,2016324,88,2.27256276406172,2.31891972871993
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160328-115100\,20160328-115100-001.nev,2016328,88,2.63249149735591,2.64226808624287
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160329-114556\,20160329-114556-001.nev,2016329,88,2.48615080623032,2.50838031444896
R:\data_raw\human\crs_array\CRS02b\BlackrockData\BaselineP\20160331-120746\,20160331-120746-001.nev,2016331,87,2.85569684555331,2.70753332167017
